Edge,Label
"(3587, 3920)",0
"(3587, 3960)",0
"(3587, 3809)",0
"(3587, 3655)",0
"(3587, 3641)",0
"(3587, 3783)",0
"(3587, 3933)",0
"(3938, 3943)",0
"(3938, 3877)",0
"(3938, 3841)",0
"(3938, 3962)",1
"(3938, 3756)",0
"(3938, 3731)",0
"(3938, 3586)",1
"(3938, 3488)",1
"(3938, 3779)",0
"(3938, 3456)",1
"(3938, 3684)",0
"(3938, 3948)",1
"(3938, 3703)",0
"(3938, 3654)",0
"(3938, 3712)",0
"(3938, 3605)",1
"(3938, 3672)",0
"(3938, 3625)",0
"(3938, 3828)",0
"(3938, 3578)",0
"(3938, 3736)",0
"(3938, 3670)",0
"(3938, 3518)",1
"(3938, 3790)",0
"(3938, 3737)",0
"(3938, 3687)",0
"(3938, 3858)",0
"(3943, 3756)",0
"(3943, 3456)",0
"(3943, 3948)",0
"(3943, 3877)",0
"(3509, 3714)",0
"(3509, 3855)",0
"(3509, 3506)",0
"(3509, 3906)",0
"(3509, 3593)",0
"(3509, 3900)",0
"(3509, 3569)",0
"(3948, 3962)",1
"(3948, 3670)",0
"(3948, 3756)",0
"(3948, 3841)",0
"(3948, 3605)",1
"(3948, 3625)",0
"(3948, 3521)",1
"(3948, 3684)",0
"(3948, 3877)",0
"(3948, 3548)",0
"(3948, 3736)",0
"(3948, 3525)",0
"(3948, 3586)",1
"(3948, 3929)",0
"(3948, 3456)",1
"(3948, 3661)",0
"(3948, 3533)",0
"(3821, 3671)",0
"(3821, 3878)",0
"(3821, 3483)",0
"(3821, 3829)",0
"(3821, 3535)",0
"(3821, 3927)",0
"(3821, 3906)",0
"(3821, 3933)",0
"(3821, 3622)",0
"(3821, 3834)",0
"(3821, 3617)",0
"(3821, 3881)",0
"(3821, 3499)",0
"(3821, 3738)",0
"(3821, 3564)",0
"(3671, 3882)",0
"(3671, 3768)",0
"(3671, 3770)",0
"(3671, 3499)",0
"(3810, 3643)",0
"(3810, 3855)",0
"(3810, 3555)",1
"(3810, 3648)",0
"(3810, 3906)",0
"(3810, 3786)",1
"(3810, 3646)",0
"(3810, 3768)",0
"(3810, 3763)",1
"(3810, 3593)",1
"(3810, 3881)",0
"(3810, 3506)",1
"(3516, 3639)",0
"(3516, 3919)",0
"(3516, 3649)",0
"(3516, 3613)",0
"(3516, 3481)",0
"(3516, 3898)",0
"(3516, 3581)",0
"(3516, 3883)",0
"(3516, 3523)",0
"(3639, 3613)",0
"(3639, 3649)",0
"(3639, 3481)",0
"(3639, 3883)",0
"(3639, 3898)",0
"(3639, 3523)",0
"(3593, 3443)",0
"(3593, 3646)",0
"(3593, 3738)",0
"(3593, 3506)",1
"(3593, 3680)",1
"(3593, 3631)",0
"(3593, 3648)",0
"(3593, 3906)",0
"(3593, 3601)",0
"(3593, 3555)",1
"(3593, 3569)",0
"(3593, 3786)",1
"(3593, 3818)",0
"(3593, 3591)",0
"(3593, 3515)",0
"(3593, 3714)",0
"(3593, 3768)",0
"(3593, 3855)",0
"(3593, 3634)",0
"(3593, 3829)",0
"(3767, 3470)",0
"(3767, 3927)",0
"(3767, 3532)",0
"(3767, 3829)",0
"(3767, 3555)",0
"(3470, 3442)",0
"(3470, 3778)",0
"(3470, 3769)",0
"(3470, 3520)",0
"(3470, 3796)",0
"(3470, 3629)",0
"(3470, 3521)",1
"(3470, 3753)",1
"(3470, 3455)",0
"(3470, 3773)",0
"(3499, 3680)",0
"(3499, 3535)",0
"(3499, 3829)",0
"(3499, 3881)",0
"(3499, 3617)",0
"(3499, 3834)",0
"(3499, 3483)",0
"(3499, 3532)",0
"(3499, 3564)",0
"(3883, 3649)",0
"(3883, 3481)",0
"(3883, 3919)",0
"(3883, 3613)",0
"(3883, 3898)",0
"(3883, 3581)",0
"(3883, 3594)",0
"(3883, 3523)",0
"(3858, 3456)",0
"(3858, 3687)",0
"(3858, 3731)",0
"(3858, 3913)",0
"(3858, 3737)",0
"(3858, 3790)",0
"(3858, 3488)",0
"(3858, 3518)",0
"(3858, 3670)",0
"(3858, 3578)",0
"(3841, 3962)",0
"(3841, 3456)",0
"(3841, 3684)",0
"(3841, 3586)",0
"(3841, 3929)",0
"(3841, 3756)",0
"(3841, 3625)",0
"(3841, 3525)",0
"(3737, 3525)",0
"(3737, 3450)",0
"(3737, 3672)",0
"(3737, 3518)",0
"(3737, 3488)",0
"(3737, 3578)",0
"(3737, 3605)",0
"(3737, 3790)",0
"(3737, 3687)",0
"(3737, 3661)",0
"(3737, 3512)",0
"(3737, 3548)",0
"(3602, 3829)",0
"(3602, 3634)",0
"(3602, 3770)",0
"(3602, 3460)",0
"(3602, 3761)",0
"(3602, 3630)",0
"(3602, 3738)",0
"(3602, 3524)",0
"(3837, 3975)",0
"(3837, 3757)",0
"(3837, 3701)",0
"(3837, 3708)",0
"(3837, 3675)",1
"(3837, 3774)",0
"(3837, 3957)",0
"(3837, 3476)",1
"(3837, 3465)",0
"(3837, 3579)",0
"(3837, 3759)",1
"(3837, 3519)",0
"(3837, 3571)",0
"(3975, 3757)",0
"(3975, 3774)",0
"(3975, 3708)",0
"(3975, 3571)",0
"(3975, 3759)",0
"(3975, 3476)",0
"(3975, 3465)",0
"(3975, 3519)",0
"(3975, 3701)",0
"(3975, 3579)",0
"(3975, 3957)",0
"(3878, 3622)",0
"(3878, 3483)",0
"(3878, 3903)",0
"(3878, 3564)",0
"(3878, 3617)",0
"(3878, 3680)",0
"(3929, 3533)",0
"(3929, 3795)",0
"(3929, 3756)",0
"(3929, 3512)",0
"(3929, 3877)",0
"(3533, 3467)",0
"(3533, 3512)",0
"(3533, 3795)",0
"(3533, 3877)",0
"(3786, 3900)",0
"(3786, 3460)",0
"(3786, 3645)",1
"(3786, 3631)",0
"(3786, 3524)",0
"(3786, 3768)",0
"(3786, 3906)",0
"(3786, 3506)",1
"(3786, 3601)",0
"(3900, 3714)",0
"(3900, 3591)",0
"(3900, 3870)",0
"(3900, 3569)",0
"(3900, 3460)",0
"(3900, 3829)",0
"(3900, 3614)",0
"(3900, 3680)",0
"(3900, 3976)",0
"(3900, 3906)",0
"(3920, 3641)",0
"(3920, 3791)",0
"(3920, 3960)",0
"(3920, 3776)",0
"(3920, 3933)",0
"(3920, 3696)",0
"(3920, 3747)",0
"(3920, 3783)",0
"(3920, 3478)",0
"(3920, 3809)",0
"(3920, 3655)",0
"(3641, 3655)",0
"(3641, 3907)",0
"(3641, 3696)",0
"(3641, 3960)",0
"(3641, 3933)",0
"(3790, 3488)",0
"(3790, 3450)",0
"(3790, 3485)",0
"(3790, 3578)",0
"(3790, 3828)",0
"(3790, 3913)",0
"(3790, 3518)",0
"(3790, 3681)",0
"(3790, 3497)",0
"(3790, 3687)",0
"(3790, 3731)",0
"(3790, 3603)",0
"(3790, 3605)",0
"(3790, 3670)",0
"(3488, 3518)",1
"(3488, 3891)",0
"(3488, 3658)",0
"(3488, 3731)",0
"(3488, 3605)",1
"(3488, 3877)",0
"(3488, 3573)",0
"(3488, 3452)",0
"(3488, 3485)",0
"(3488, 3672)",0
"(3488, 3913)",0
"(3488, 3687)",0
"(3573, 3526)",0
"(3573, 3625)",0
"(3573, 3552)",0
"(3573, 3521)",0
"(3573, 3852)",0
"(3573, 3877)",0
"(3573, 3891)",0
"(3573, 3525)",0
"(3573, 3452)",0
"(3573, 3672)",0
"(3522, 3779)",0
"(3522, 3592)",0
"(3522, 3979)",0
"(3522, 3872)",0
"(3877, 3684)",0
"(3877, 3852)",0
"(3877, 3574)",0
"(3877, 3962)",0
"(3877, 3578)",0
"(3877, 3731)",0
"(3877, 3756)",0
"(3877, 3605)",0
"(3877, 3452)",0
"(3877, 3672)",0
"(3644, 3698)",0
"(3644, 3482)",0
"(3644, 3850)",0
"(3644, 3505)",0
"(3644, 3840)",0
"(3644, 3607)",0
"(3644, 3685)",0
"(3644, 3472)",0
"(3644, 3747)",0
"(3644, 3442)",0
"(3698, 3482)",0
"(3698, 3685)",0
"(3698, 3850)",0
"(3698, 3442)",0
"(3698, 3747)",0
"(3698, 3629)",0
"(3698, 3840)",0
"(3698, 3526)",0
"(3698, 3598)",0
"(3698, 3521)",0
"(3698, 3505)",0
"(3698, 3472)",0
"(3698, 3607)",0
"(3829, 3460)",0
"(3829, 3714)",0
"(3829, 3752)",0
"(3829, 3738)",0
"(3829, 3532)",0
"(3829, 3443)",0
"(3829, 3506)",0
"(3829, 3777)",0
"(3829, 3761)",0
"(3829, 3634)",0
"(3829, 3515)",0
"(3829, 3630)",0
"(3829, 3554)",0
"(3829, 3956)",0
"(3829, 3555)",0
"(3829, 3469)",0
"(3544, 3808)",0
"(3544, 3888)",0
"(3450, 3497)",0
"(3450, 3672)",0
"(3450, 3605)",0
"(3450, 3731)",0
"(3450, 3913)",0
"(3828, 3605)",0
"(3828, 3574)",0
"(3828, 3756)",0
"(3828, 3658)",0
"(3828, 3603)",0
"(3828, 3684)",0
"(3828, 3578)",0
"(3605, 3454)",0
"(3605, 3543)",0
"(3605, 3672)",0
"(3605, 3518)",1
"(3605, 3687)",0
"(3605, 3731)",0
"(3605, 3756)",0
"(3605, 3574)",1
"(3605, 3880)",1
"(3605, 3670)",0
"(3791, 3933)",0
"(3791, 3747)",0
"(3791, 3678)",0
"(3791, 3442)",0
"(3791, 3478)",0
"(3791, 3783)",0
"(3791, 3632)",0
"(3791, 3776)",0
"(3791, 3809)",0
"(3791, 3655)",0
"(3791, 3960)",0
"(3791, 3901)",0
"(3791, 3696)",0
"(3592, 3626)",0
"(3592, 3979)",1
"(3592, 3888)",0
"(3592, 3521)",1
"(3592, 3891)",0
"(3592, 3916)",0
"(3592, 3589)",0
"(3490, 3546)",0
"(3490, 3863)",0
"(3490, 3531)",0
"(3490, 3682)",0
"(3490, 3894)",0
"(3490, 3624)",0
"(3490, 3771)",0
"(3490, 3580)",0
"(3490, 3662)",0
"(3490, 3585)",0
"(3490, 3446)",0
"(3490, 3814)",0
"(3546, 3624)",0
"(3546, 3811)",0
"(3546, 3446)",0
"(3546, 3441)",0
"(3546, 3863)",0
"(3546, 3949)",0
"(3546, 3531)",0
"(3546, 3580)",0
"(3546, 3679)",0
"(3546, 3662)",0
"(3546, 3894)",0
"(3546, 3963)",0
"(3546, 3939)",0
"(3569, 3714)",0
"(3569, 3906)",0
"(3569, 3591)",0
"(3569, 3506)",0
"(3569, 3680)",0
"(3442, 3663)",0
"(3442, 3778)",0
"(3442, 3597)",0
"(3442, 3907)",0
"(3442, 3629)",0
"(3442, 3740)",0
"(3442, 3472)",0
"(3442, 3936)",0
"(3442, 3678)",0
"(3442, 3773)",0
"(3442, 3850)",0
"(3442, 3753)",0
"(3442, 3865)",0
"(3442, 3921)",0
"(3442, 3685)",0
"(3442, 3636)",0
"(3442, 3505)",0
"(3442, 3455)",0
"(3442, 3526)",0
"(3442, 3977)",0
"(3442, 3941)",0
"(3442, 3521)",0
"(3442, 3715)",0
"(3442, 3590)",0
"(3442, 3835)",0
"(3515, 3506)",0
"(3515, 3460)",0
"(3515, 3566)",0
"(3515, 3555)",0
"(3515, 3855)",0
"(3861, 3954)",0
"(3861, 3496)",0
"(3861, 3849)",0
"(3861, 3454)",1
"(3861, 3733)",0
"(3861, 3859)",0
"(3861, 3904)",0
"(3861, 3444)",0
"(3861, 3621)",0
"(3861, 567)",0
"(3861, 3600)",0
"(3861, 3742)",0
"(3954, 3742)",0
"(3954, 3733)",0
"(3552, 3625)",0
"(3552, 3672)",0
"(3882, 3680)",0
"(3712, 3586)",0
"(3893, 3941)",0
"(3643, 3648)",0
"(3643, 3903)",0
"(3643, 3976)",0
"(3643, 3646)",0
"(3643, 3855)",0
"(3643, 3680)",0
"(3643, 3870)",0
"(3643, 3506)",0
"(3455, 3862)",0
"(3455, 3521)",0
"(3455, 3827)",0
"(3455, 3815)",0
"(3455, 3685)",0
"(3455, 3907)",0
"(3455, 3498)",0
"(3455, 3740)",0
"(3455, 3778)",0
"(3455, 3526)",0
"(3455, 3588)",0
"(3455, 3636)",0
"(3455, 3921)",0
"(3455, 3773)",0
"(3455, 3850)",0
"(3455, 3629)",0
"(3455, 3715)",0
"(3455, 3769)",0
"(3455, 3835)",0
"(3455, 3753)",0
"(3455, 3505)",0
"(3455, 3663)",0
"(3455, 3590)",0
"(3916, 3891)",0
"(3916, 3805)",0
"(3916, 3626)",0
"(3891, 3452)",0
"(3891, 3704)",0
"(3891, 3731)",0
"(3891, 3672)",0
"(3891, 3658)",0
"(3891, 3574)",0
"(3630, 3460)",0
"(3630, 3469)",0
"(3630, 3738)",0
"(3630, 3443)",0
"(3630, 3634)",0
"(3768, 3770)",0
"(3768, 3601)",0
"(3768, 3460)",0
"(3768, 3906)",0
"(3768, 3818)",0
"(3768, 3524)",0
"(3768, 3914)",0
"(3646, 3763)",0
"(3646, 3648)",0
"(3646, 3506)",0
"(3715, 3740)",0
"(3715, 3921)",0
"(3715, 3815)",0
"(3715, 3590)",0
"(3715, 3498)",0
"(3715, 3835)",0
"(3715, 3907)",0
"(3624, 3814)",0
"(3624, 3662)",0
"(3624, 3679)",0
"(3624, 3949)",1
"(3624, 3447)",0
"(3624, 3536)",0
"(3624, 3863)",0
"(3624, 3446)",0
"(3624, 3806)",0
"(3745, 3949)",0
"(3745, 3662)",0
"(3745, 3812)",0
"(3745, 3606)",0
"(3745, 3727)",0
"(3949, 3727)",0
"(3949, 3811)",0
"(3949, 3585)",0
"(3949, 3814)",0
"(3949, 3441)",0
"(3949, 3531)",0
"(3949, 3682)",1
"(3949, 3771)",1
"(3456, 3586)",1
"(3456, 3654)",0
"(3456, 3703)",0
"(3456, 3962)",1
"(3456, 3756)",0
"(3456, 3461)",0
"(3456, 3618)",0
"(3456, 3687)",0
"(3456, 857)",0
"(3823, 3617)",1
"(3823, 3927)",0
"(3823, 3714)",0
"(3823, 3539)",1
"(3823, 3507)",0
"(3823, 3535)",0
"(3823, 3601)",0
"(3823, 3946)",0
"(3823, 3956)",0
"(3823, 3781)",0
"(3617, 3724)",0
"(3617, 3680)",1
"(3617, 3645)",1
"(3617, 3622)",0
"(3617, 3532)",0
"(3617, 3754)",0
"(3617, 3555)",1
"(3617, 3777)",1
"(3617, 3834)",1
"(3617, 3927)",0
"(3617, 3483)",0
"(3617, 3564)",1
"(3617, 3738)",0
"(3857, 3538)",0
"(3857, 3473)",0
"(3857, 3595)",0
"(3857, 3725)",0
"(3736, 3684)",0
"(3736, 3731)",0
"(3812, 3682)",0
"(3812, 3662)",0
"(3812, 3536)",0
"(3812, 3459)",0
"(3907, 3815)",0
"(3907, 3498)",0
"(3907, 3521)",1
"(3907, 3835)",0
"(3907, 3753)",1
"(3907, 3636)",0
"(3907, 3629)",0
"(3907, 3740)",0
"(3907, 3921)",0
"(3907, 3590)",0
"(3907, 3960)",0
"(3561, 3752)",0
"(3561, 3942)",0
"(3561, 3738)",0
"(3561, 3469)",0
"(3561, 3927)",0
"(3561, 3554)",0
"(3752, 3582)",0
"(3752, 3761)",0
"(3752, 3443)",0
"(3752, 3738)",0
"(3752, 3469)",0
"(3752, 3554)",0
"(3752, 3634)",0
"(3752, 3460)",0
"(3663, 3862)",0
"(3663, 3590)",0
"(3663, 3977)",0
"(3663, 3740)",0
"(3663, 3921)",0
"(3731, 3687)",0
"(3731, 3658)",0
"(3731, 3503)",0
"(3731, 3574)",0
"(3731, 3670)",0
"(3731, 3913)",0
"(3731, 3578)",0
"(3473, 3538)",0
"(3473, 3725)",0
"(3473, 3871)",0
"(3473, 3819)",0
"(3473, 3541)",0
"(3473, 3595)",0
"(3485, 3817)",0
"(3485, 3518)",0
"(3485, 3681)",0
"(3801, 3885)",0
"(3801, 3921)",0
"(3679, 3894)",0
"(3679, 3863)",0
"(3679, 3585)",0
"(3679, 3963)",0
"(3679, 3806)",0
"(3679, 3447)",0
"(3679, 3580)",0
"(3679, 3939)",0
"(3679, 3536)",0
"(3894, 3863)",0
"(3894, 3806)",0
"(3894, 3963)",1
"(3894, 3447)",0
"(3894, 3580)",0
"(3518, 3687)",0
"(3518, 3578)",0
"(3518, 3497)",0
"(3518, 3670)",0
"(3687, 3670)",0
"(3852, 3684)",0
"(3852, 3497)",0
"(3852, 3672)",0
"(3680, 3955)",0
"(3680, 3870)",0
"(3680, 3554)",1
"(3680, 3564)",1
"(3680, 3714)",0
"(3680, 3506)",1
"(3680, 3591)",0
"(3680, 3645)",1
"(3789, 3807)",0
"(3789, 3923)",0
"(3789, 3749)",0
"(3789, 3751)",0
"(3789, 3720)",0
"(3789, 3653)",0
"(3927, 3622)",0
"(3927, 3507)",0
"(3927, 3532)",0
"(3927, 3754)",0
"(3927, 3535)",0
"(3927, 3469)",0
"(3927, 3890)",0
"(3927, 3564)",0
"(3622, 3532)",0
"(3622, 3564)",0
"(3684, 3586)",0
"(3684, 3962)",0
"(3684, 3547)",0
"(3684, 3618)",0
"(3684, 3872)",0
"(3684, 3625)",0
"(3684, 3521)",0
"(3684, 3621)",0
"(3684, 3496)",0
"(3684, 3526)",0
"(3684, 3672)",0
"(3684, 3817)",0
"(3684, 3520)",0
"(3684, 3756)",0
"(3603, 3672)",0
"(3603, 3452)",0
"(3603, 3756)",0
"(3621, 3454)",0
"(3621, 3689)",0
"(3621, 857)",0
"(3855, 3771)",0
"(3855, 3591)",0
"(3855, 3976)",0
"(3855, 3506)",0
"(3976, 3906)",0
"(3815, 3636)",0
"(3815, 3921)",0
"(3815, 3629)",0
"(3815, 3835)",0
"(3815, 3740)",0
"(3815, 3521)",0
"(3815, 3590)",0
"(3504, 3487)",0
"(3504, 3626)",0
"(3504, 3723)",0
"(3504, 3551)",0
"(3504, 3839)",0
"(3504, 3530)",0
"(3487, 3551)",0
"(3487, 3723)",0
"(3487, 3925)",0
"(3487, 3496)",0
"(3487, 3566)",0
"(3487, 3530)",0
"(3487, 3961)",0
"(3487, 567)",0
"(3554, 3634)",0
"(3554, 3469)",0
"(3554, 3956)",0
"(3554, 3507)",0
"(3554, 3443)",0
"(3554, 3761)",0
"(3555, 3956)",0
"(3555, 3600)",0
"(3555, 3591)",0
"(3555, 3754)",0
"(3555, 3777)",1
"(3555, 3507)",0
"(3555, 3506)",1
"(3956, 3771)",0
"(3956, 3443)",0
"(3956, 3460)",0
"(3956, 3761)",0
"(3956, 3532)",0
"(3956, 3634)",0
"(3956, 3469)",0
"(3956, 3738)",0
"(3521, 3835)",0
"(3521, 3505)",0
"(3521, 3740)",0
"(3521, 3753)",1
"(3521, 3827)",0
"(3521, 3840)",0
"(3521, 3629)",0
"(3521, 3625)",0
"(3521, 3526)",0
"(3521, 3672)",0
"(3521, 3496)",0
"(3521, 3482)",1
"(3521, 3921)",0
"(3521, 3778)",0
"(3521, 3769)",0
"(3521, 3666)",0
"(3521, 3597)",0
"(3521, 3962)",1
"(3521, 3598)",0
"(3521, 3936)",0
"(3521, 3618)",0
"(3521, 3472)",0
"(3521, 3590)",0
"(3521, 3685)",0
"(3521, 3850)",0
"(3521, 3773)",0
"(3521, 3498)",0
"(3870, 3660)",0
"(3870, 3714)",0
"(3870, 3859)",0
"(3870, 3903)",0
"(3870, 3906)",0
"(3586, 3756)",0
"(3586, 3839)",0
"(3586, 3796)",0
"(3586, 857)",0
"(3586, 3454)",1
"(3586, 3765)",0
"(3578, 3670)",0
"(3888, 3659)",0
"(3888, 3872)",0
"(3888, 3979)",0
"(3778, 3753)",0
"(3778, 3773)",0
"(3778, 3769)",0
"(3778, 3827)",0
"(3778, 3629)",0
"(3497, 3672)",0
"(3497, 3940)",0
"(3497, 3658)",0
"(3497, 3543)",0
"(3761, 3460)",0
"(3761, 3469)",0
"(3761, 3634)",0
"(3761, 3738)",0
"(3763, 3648)",0
"(3763, 3459)",0
"(3933, 3478)",0
"(3933, 3747)",0
"(3933, 3664)",0
"(3933, 3655)",0
"(3933, 3901)",0
"(3933, 3783)",0
"(3933, 3960)",0
"(3933, 3776)",0
"(3933, 3809)",0
"(3933, 3607)",0
"(3933, 3696)",0
"(3757, 3476)",0
"(3757, 3675)",0
"(3757, 3708)",0
"(3757, 3519)",0
"(3757, 3899)",0
"(3757, 3465)",0
"(3757, 3957)",0
"(3757, 3579)",0
"(3757, 3701)",0
"(3757, 3774)",0
"(3757, 3759)",0
"(3757, 3571)",0
"(3906, 3714)",0
"(3906, 3443)",0
"(3906, 3601)",0
"(3906, 3973)",0
"(3906, 3524)",0
"(3906, 3784)",0
"(3583, 3494)",0
"(3583, 3600)",0
"(3583, 3539)",0
"(3613, 3594)",0
"(3613, 3581)",0
"(3613, 3481)",0
"(3613, 3919)",0
"(3613, 3649)",0
"(3613, 3523)",0
"(3613, 3898)",0
"(3525, 3970)",0
"(3525, 3625)",0
"(3525, 3756)",0
"(3525, 3512)",0
"(3525, 3962)",0
"(3525, 3551)",0
"(3530, 3551)",0
"(3530, 3925)",0
"(3530, 3723)",0
"(3530, 3673)",0
"(3551, 3723)",0
"(3551, 3925)",0
"(3551, 3961)",0
"(3551, 3496)",0
"(3960, 3776)",0
"(3960, 3664)",0
"(3960, 3809)",0
"(3960, 3747)",0
"(3960, 3696)",0
"(3960, 3478)",0
"(3960, 3783)",0
"(3960, 3655)",0
"(3595, 3725)",0
"(3595, 3538)",0
"(3595, 3541)",0
"(3614, 3459)",0
"(3614, 3652)",0
"(3649, 3594)",0
"(3649, 3481)",0
"(3649, 3581)",0
"(3649, 3919)",0
"(3649, 3898)",0
"(3649, 3523)",0
"(3482, 3850)",0
"(3482, 3598)",0
"(3482, 3901)",0
"(3482, 3505)",0
"(3482, 3472)",0
"(3482, 3685)",0
"(3648, 3631)",0
"(3648, 3816)",0
"(3648, 3903)",0
"(3648, 3506)",0
"(3862, 3636)",0
"(3862, 3588)",0
"(3862, 3526)",0
"(3862, 3835)",0
"(3862, 3498)",0
"(3862, 3921)",0
"(3862, 3740)",0
"(3862, 3590)",0
"(3862, 3629)",0
"(3636, 3740)",0
"(3636, 3835)",0
"(3636, 3921)",0
"(3636, 3590)",0
"(3636, 3498)",0
"(3636, 3769)",0
"(3636, 3666)",0
"(3636, 3753)",0
"(3636, 3629)",0
"(3779, 3659)",0
"(3779, 3872)",0
"(3779, 3772)",1
"(3779, 3503)",0
"(3779, 3979)",0
"(3779, 3941)",0
"(3779, 3547)",0
"(3779, 3454)",0
"(3659, 3772)",0
"(3659, 3979)",0
"(3659, 3637)",0
"(3724, 3539)",0
"(3724, 3483)",0
"(3914, 3978)",0
"(3978, 3625)",0
"(3708, 3774)",0
"(3708, 3465)",0
"(3708, 3579)",0
"(3708, 3957)",0
"(3708, 3519)",0
"(3708, 3571)",0
"(3708, 3476)",0
"(3708, 3675)",0
"(3708, 3759)",0
"(3774, 3465)",0
"(3774, 3701)",0
"(3774, 3910)",0
"(3774, 3759)",0
"(3774, 3957)",0
"(3774, 3579)",0
"(3774, 3675)",0
"(3774, 3899)",0
"(3774, 3476)",0
"(3774, 3571)",0
"(3774, 3519)",0
"(3863, 3662)",0
"(3863, 3531)",0
"(3863, 3446)",0
"(3863, 3585)",0
"(3923, 3787)",0
"(3923, 3751)",0
"(3923, 3720)",0
"(3923, 3749)",0
"(3787, 3632)",0
"(3787, 3720)",0
"(3787, 3751)",0
"(3747, 3505)",0
"(3747, 3783)",0
"(3747, 3655)",0
"(3747, 3478)",0
"(3747, 3547)",0
"(3747, 3607)",0
"(3747, 3776)",0
"(3747, 3809)",0
"(3747, 3696)",0
"(3505, 3629)",0
"(3505, 3773)",0
"(3505, 3827)",0
"(3505, 3607)",0
"(3505, 3840)",0
"(3505, 3598)",0
"(3505, 3526)",0
"(3505, 3472)",0
"(3505, 3512)",0
"(3505, 3850)",0
"(3505, 3936)",0
"(3505, 3685)",0
"(3505, 3753)",0
"(3505, 3496)",0
"(3962, 3672)",0
"(3962, 3625)",0
"(3962, 3756)",0
"(3921, 3498)",0
"(3921, 3740)",0
"(3921, 3590)",0
"(3921, 3753)",0
"(3921, 3666)",0
"(3921, 3629)",0
"(3921, 3835)",0
"(3682, 3662)",0
"(3682, 3536)",0
"(3682, 3447)",0
"(3682, 3814)",0
"(3740, 3835)",0
"(3740, 3498)",0
"(3740, 3629)",0
"(3740, 3865)",0
"(3740, 3977)",0
"(3740, 3590)",0
"(3934, 3461)",0
"(3601, 3535)",0
"(3601, 3645)",0
"(3601, 3460)",0
"(3601, 3818)",0
"(3601, 3524)",0
"(3601, 3881)",0
"(3535, 3524)",0
"(3535, 3694)",0
"(3535, 3532)",0
"(3535, 3881)",0
"(3535, 3645)",0
"(3465, 3759)",0
"(3465, 3579)",0
"(3465, 3571)",0
"(3465, 3701)",0
"(3465, 3675)",0
"(3465, 3476)",0
"(3465, 3519)",0
"(3465, 3957)",0
"(3645, 3941)",0
"(3645, 3443)",0
"(3645, 3459)",0
"(3645, 3524)",0
"(3890, 3539)",0
"(3776, 3696)",0
"(3776, 3783)",0
"(3776, 3655)",0
"(3776, 3478)",0
"(3776, 3664)",0
"(3776, 3809)",0
"(3460, 3443)",0
"(3460, 3634)",0
"(3460, 3881)",0
"(3460, 3469)",0
"(3652, 3676)",0
"(3652, 3665)",0
"(3652, 3489)",0
"(3676, 3665)",0
"(3676, 3489)",0
"(3919, 3523)",0
"(3919, 3898)",0
"(3919, 3481)",0
"(3523, 3581)",0
"(3523, 3898)",0
"(3523, 3594)",0
"(3503, 3959)",0
"(3503, 3672)",0
"(3625, 3618)",0
"(3625, 3756)",0
"(3625, 3520)",0
"(3625, 3672)",0
"(3664, 3696)",0
"(3664, 3901)",0
"(3664, 3537)",0
"(3701, 3965)",0
"(3701, 3759)",0
"(3701, 3571)",0
"(3701, 3579)",0
"(3701, 3957)",0
"(3701, 3910)",0
"(3701, 3519)",0
"(3701, 3476)",0
"(3506, 3784)",0
"(3506, 3714)",0
"(3506, 3507)",0
"(3506, 3903)",0
"(3506, 3754)",0
"(3506, 3591)",0
"(3506, 3631)",0
"(3662, 3441)",0
"(3662, 3814)",0
"(3662, 3536)",0
"(3662, 3531)",0
"(3662, 3606)",0
"(3662, 3566)",0
"(3662, 3446)",0
"(3469, 3634)",0
"(3469, 3738)",0
"(3469, 3443)",0
"(3469, 3881)",0
"(3469, 3459)",0
"(3973, 3784)",0
"(3666, 3590)",0
"(3666, 3629)",0
"(3443, 3859)",0
"(3443, 3582)",0
"(3443, 3634)",0
"(3443, 3738)",0
"(3872, 3672)",0
"(3872, 3575)",0
"(3872, 3979)",0
"(3685, 3850)",0
"(3685, 3472)",0
"(3685, 3526)",0
"(3685, 3840)",0
"(3685, 3598)",0
"(3850, 3773)",0
"(3850, 3835)",0
"(3850, 3598)",0
"(3850, 3629)",0
"(3850, 3472)",0
"(3850, 3526)",0
"(3850, 3753)",0
"(3850, 3840)",0
"(3591, 3714)",0
"(3714, 3572)",0
"(3626, 3979)",0
"(3626, 857)",0
"(3626, 3839)",0
"(3634, 3738)",0
"(3859, 3738)",0
"(3859, 3543)",0
"(3727, 3771)",0
"(3727, 3606)",0
"(3727, 3536)",0
"(3756, 3772)",0
"(3756, 3565)",0
"(3756, 3637)",0
"(3756, 3477)",0
"(3756, 3590)",0
"(3756, 3658)",0
"(3476, 3519)",0
"(3476, 3809)",0
"(3476, 3675)",1
"(3476, 3579)",0
"(3476, 3957)",0
"(3476, 3759)",1
"(3519, 3571)",0
"(3519, 3759)",0
"(3519, 3675)",0
"(3519, 3957)",0
"(3519, 3579)",0
"(3454, 3547)",0
"(3454, 567)",0
"(3454, 3673)",0
"(3454, 3880)",1
"(3754, 3738)",0
"(3754, 3483)",0
"(3754, 3507)",0
"(3446, 3580)",0
"(3446, 3814)",0
"(3446, 3585)",0
"(3446, 3531)",0
"(3835, 3590)",0
"(3835, 3498)",0
"(3835, 3753)",0
"(3835, 3629)",0
"(3725, 3819)",0
